matu_codigo,matu_anio,matu_departamento,matu_codMunicipio,matu_genero,matu_tipo_nivel_educacion_superior,matu_programa,matu_semestre,matu_num_matricula
733,2014,41,41548,,5,39,1,0
734,2014,41,41548,,5,33,1,2
735,2014,41,41548,,5,35,1,1
736,2014,41,41548,,5,40,1,2
737,2014,41,41548,,5,41,1,0
738,2014,41,41548,,5,42,1,1
739,2014,41,41548,,5,38,1,0
740,2014,41,41548,,5,25,1,0
741,2014,41,41548,,5,23,1,0
742,2014,41,41548,,5,37,1,0
743,2014,41,41548,,5,11,1,0
744,2014,41,41548,,5,12,1,0
745,2014,41,41551,,5,1,1,8
746,2014,41,41551,,5,2,1,162
747,2014,41,41551,,5,6,1,8
748,2014,41,41551,,5,7,1,268
749,2014,41,41551,,5,88,1,5
750,2014,41,41551,,5,14,1,14
751,2014,41,41551,,5,13,1,60
752,2014,41,41551,,5,34,1,16
753,2014,41,41551,,5,15,1,93
754,2014,41,41551,,5,20,1,0
755,2014,41,41551,,5,19,1,19
756,2014,41,41551,,5,21,1,10
757,2014,41,41551,,5,22,1,3
758,2014,41,41551,,5,29,1,14
759,2014,41,41551,,5,27,1,2
760,2014,41,41551,,5,31,1,0
761,2014,41,41551,,5,32,1,5
762,2014,41,41551,,5,28,1,3
763,2014,41,41551,,5,30,1,3
764,2014,41,41551,,5,39,1,1
765,2014,41,41551,,5,33,1,18
766,2014,41,41551,,5,35,1,22
767,2014,41,41551,,5,40,1,1
768,2014,41,41551,,5,41,1,27
769,2014,41,41551,,5,42,1,71
770,2014,41,41551,,5,38,1,0
771,2014,41,41551,,5,25,1,1
772,2014,41,41551,,5,23,1,1
773,2014,41,41551,,5,37,1,6
774,2014,41,41551,,5,11,1,0
775,2014,41,41551,,5,12,1,1
776,2014,41,41615,,5,1,1,6
777,2014,41,41615,,5,2,1,9
778,2014,41,41615,,5,6,1,11
779,2014,41,41615,,5,7,1,12
780,2014,41,41615,,5,88,1,8
781,2014,41,41615,,5,14,1,4
782,2014,41,41615,,5,13,1,5
783,2014,41,41615,,5,34,1,7
784,2014,41,41615,,5,15,1,7
785,2014,41,41615,,5,20,1,0
786,2014,41,41615,,5,19,1,3
787,2014,41,41615,,5,21,1,2
788,2014,41,41615,,5,22,1,2
789,2014,41,41615,,5,29,1,3
790,2014,41,41615,,5,27,1,5
791,2014,41,41615,,5,31,1,4
792,2014,41,41615,,5,32,1,19
793,2014,41,41615,,5,28,1,15
794,2014,41,41615,,5,30,1,8
795,2014,41,41615,,5,39,1,7
796,2014,41,41615,,5,33,1,8
797,2014,41,41615,,5,35,1,7
798,2014,41,41615,,5,40,1,3
799,2014,41,41615,,5,41,1,7
800,2014,41,41615,,5,42,1,7
801,2014,41,41615,,5,38,1,0
802,2014,41,41615,,5,25,1,7
803,2014,41,41615,,5,23,1,3
804,2014,41,41615,,5,37,1,8
805,2014,41,41615,,5,11,1,4
806,2014,41,41615,,5,12,1,1
807,2014,41,41660,,5,1,1,0
808,2014,41,41660,,5,2,1,2
809,2014,41,41660,,5,6,1,2
810,2014,41,41660,,5,7,1,3
811,2014,41,41660,,5,88,1,0
812,2014,41,41660,,5,14,1,0
813,2014,41,41660,,5,13,1,1
814,2014,41,41660,,5,34,1,1
815,2014,41,41660,,5,15,1,1
816,2014,41,41660,,5,20,1,0
817,2014,41,41660,,5,19,1,0
818,2014,41,41660,,5,21,1,1
819,2014,41,41660,,5,22,1,0
820,2014,41,41660,,5,29,1,0
821,2014,41,41660,,5,27,1,1
822,2014,41,41660,,5,31,1,1
823,2014,41,41660,,5,32,1,0
824,2014,41,41660,,5,28,1,1
825,2014,41,41660,,5,30,1,0
826,2014,41,41660,,5,39,1,0
827,2014,41,41660,,5,33,1,0
828,2014,41,41660,,5,35,1,1
829,2014,41,41660,,5,40,1,1
830,2014,41,41660,,5,41,1,0
831,2014,41,41660,,5,42,1,4
832,2014,41,41660,,5,38,1,0
833,2014,41,41660,,5,25,1,0
834,2014,41,41660,,5,23,1,0
835,2014,41,41660,,5,37,1,0
836,2014,41,41660,,5,11,1,0
837,2014,41,41660,,5,12,1,0
838,2014,41,41668,,5,1,1,2
839,2014,41,41668,,5,2,1,7
840,2014,41,41668,,5,6,1,10
841,2014,41,41668,,5,7,1,11
842,2014,41,41668,,5,88,1,1
843,2014,41,41668,,5,14,1,14
844,2014,41,41668,,5,13,1,34
845,2014,41,41668,,5,34,1,2
846,2014,41,41668,,5,15,1,5
847,2014,41,41668,,5,20,1,0
848,2014,41,41668,,5,19,1,9
849,2014,41,41668,,5,21,1,4
850,2014,41,41668,,5,22,1,0
851,2014,41,41668,,5,29,1,1
852,2014,41,41668,,5,27,1,3
853,2014,41,41668,,5,31,1,0
854,2014,41,41668,,5,32,1,2
855,2014,41,41668,,5,28,1,4
856,2014,41,41668,,5,30,1,2
857,2014,41,41668,,5,39,1,1
858,2014,41,41668,,5,33,1,1
859,2014,41,41668,,5,35,1,7
860,2014,41,41668,,5,40,1,3
861,2014,41,41668,,5,41,1,4
862,2014,41,41668,,5,42,1,6
863,2014,41,41668,,5,38,1,0
864,2014,41,41668,,5,25,1,0
865,2014,41,41668,,5,23,1,1
866,2014,41,41668,,5,37,1,2
867,2014,41,41668,,5,11,1,0
868,2014,41,41668,,5,12,1,0
869,2014,41,41676,,5,1,1,5
870,2014,41,41676,,5,2,1,2
871,2014,41,41676,,5,6,1,3
872,2014,41,41676,,5,7,1,3
873,2014,41,41676,,5,88,1,1
874,2014,41,41676,,5,14,1,3
875,2014,41,41676,,5,13,1,0
876,2014,41,41676,,5,34,1,3
877,2014,41,41676,,5,15,1,4
878,2014,41,41676,,5,20,1,0
879,2014,41,41676,,5,19,1,1
880,2014,41,41676,,5,21,1,1
881,2014,41,41676,,5,22,1,1
882,2014,41,41676,,5,29,1,4
883,2014,41,41676,,5,27,1,1
884,2014,41,41676,,5,31,1,1
885,2014,41,41676,,5,32,1,1
886,2014,41,41676,,5,28,1,3
887,2014,41,41676,,5,30,1,0
888,2014,41,41676,,5,39,1,0
889,2014,41,41676,,5,33,1,4
890,2014,41,41676,,5,35,1,0
891,2014,41,41676,,5,40,1,0
892,2014,41,41676,,5,41,1,2
893,2014,41,41676,,5,42,1,0
894,2014,41,41676,,5,38,1,0
895,2014,41,41676,,5,25,1,0
896,2014,41,41676,,5,23,1,0
897,2014,41,41676,,5,37,1,0
898,2014,41,41676,,5,11,1,0
899,2014,41,41676,,5,12,1,1
900,2014,41,41770,,5,1,1,1
901,2014,41,41770,,5,2,1,1
902,2014,41,41770,,5,6,1,0
903,2014,41,41770,,5,7,1,1
904,2014,41,41770,,5,88,1,1
905,2014,41,41770,,5,14,1,0
906,2014,41,41770,,5,13,1,2
907,2014,41,41770,,5,34,1,1
908,2014,41,41770,,5,15,1,1
909,2014,41,41770,,5,20,1,0
910,2014,41,41770,,5,19,1,1
911,2014,41,41770,,5,21,1,0
912,2014,41,41770,,5,22,1,0
913,2014,41,41770,,5,29,1,1
914,2014,41,41770,,5,27,1,1
915,2014,41,41770,,5,31,1,0
916,2014,41,41770,,5,32,1,1
917,2014,41,41770,,5,28,1,0
918,2014,41,41770,,5,30,1,1
919,2014,41,41770,,5,39,1,0
920,2014,41,41770,,5,33,1,0
921,2014,41,41770,,5,35,1,1
922,2014,41,41770,,5,40,1,0
923,2014,41,41770,,5,41,1,0
924,2014,41,41770,,5,42,1,0
925,2014,41,41770,,5,38,1,0
926,2014,41,41770,,5,25,1,3
927,2014,41,41770,,5,23,1,0
928,2014,41,41770,,5,37,1,0
929,2014,41,41770,,5,11,1,0
930,2014,41,41770,,5,12,1,0
931,2014,41,41791,,5,1,1,1
932,2014,41,41791,,5,2,1,2
933,2014,41,41791,,5,6,1,2
934,2014,41,41791,,5,7,1,8
935,2014,41,41791,,5,88,1,2
936,2014,41,41791,,5,14,1,2
937,2014,41,41791,,5,13,1,2
938,2014,41,41791,,5,34,1,0
939,2014,41,41791,,5,15,1,11
940,2014,41,41791,,5,20,1,0
941,2014,41,41791,,5,19,1,3
942,2014,41,41791,,5,21,1,1
943,2014,41,41791,,5,22,1,0
944,2014,41,41791,,5,29,1,1
945,2014,41,41791,,5,27,1,1
946,2014,41,41791,,5,31,1,2
947,2014,41,41791,,5,32,1,4
948,2014,41,41791,,5,28,1,0
949,2014,41,41791,,5,30,1,5
950,2014,41,41791,,5,39,1,1
951,2014,41,41791,,5,33,1,1
952,2014,41,41791,,5,35,1,0
953,2014,41,41791,,5,40,1,1
954,2014,41,41791,,5,41,1,2
955,2014,41,41791,,5,42,1,0
956,2014,41,41791,,5,38,1,0
957,2014,41,41791,,5,25,1,1
958,2014,41,41791,,5,23,1,0
959,2014,41,41791,,5,37,1,2
960,2014,41,41791,,5,11,1,1
961,2014,41,41791,,5,12,1,0
962,2014,41,41799,,5,1,1,1
963,2014,41,41799,,5,2,1,5
964,2014,41,41799,,5,6,1,1
965,2014,41,41799,,5,7,1,3
966,2014,41,41799,,5,88,1,0
967,2014,41,41799,,5,14,1,3
968,2014,41,41799,,5,13,1,3
969,2014,41,41799,,5,34,1,2
970,2014,41,41799,,5,15,1,3
971,2014,41,41799,,5,20,1,0
972,2014,41,41799,,5,19,1,1
973,2014,41,41799,,5,21,1,2
974,2014,41,41799,,5,22,1,1
975,2014,41,41799,,5,29,1,1
976,2014,41,41799,,5,27,1,1
977,2014,41,41799,,5,31,1,2
978,2014,41,41799,,5,32,1,3
979,2014,41,41799,,5,28,1,1
980,2014,41,41799,,5,30,1,1
981,2014,41,41799,,5,39,1,1
982,2014,41,41799,,5,33,1,1
983,2014,41,41799,,5,35,1,0
984,2014,41,41799,,5,40,1,0
985,2014,41,41799,,5,41,1,3
986,2014,41,41799,,5,42,1,3
987,2014,41,41799,,5,38,1,1
988,2014,41,41799,,5,25,1,0
989,2014,41,41799,,5,23,1,4
990,2014,41,41799,,5,37,1,0
991,2014,41,41799,,5,11,1,0
992,2014,41,41799,,5,12,1,2
993,2014,41,41801,,5,1,1,0
994,2014,41,41801,,5,2,1,0
995,2014,41,41801,,5,6,1,5
996,2014,41,41801,,5,7,1,3
997,2014,41,41801,,5,88,1,1
998,2014,41,41801,,5,14,1,1
999,2014,41,41801,,5,13,1,1
1000,2014,41,41801,,5,34,1,1
1001,2014,41,41801,,5,15,1,2
1002,2014,41,41801,,5,20,1,0
1003,2014,41,41801,,5,19,1,0
1004,2014,41,41801,,5,21,1,1
1005,2014,41,41801,,5,22,1,0
1006,2014,41,41801,,5,29,1,0
1007,2014,41,41801,,5,27,1,0
1008,2014,41,41801,,5,31,1,0
1009,2014,41,41801,,5,32,1,0
1010,2014,41,41801,,5,28,1,1
1011,2014,41,41801,,5,30,1,3
1012,2014,41,41801,,5,39,1,1
1013,2014,41,41801,,5,33,1,5
1014,2014,41,41801,,5,35,1,0
1015,2014,41,41801,,5,40,1,0
1016,2014,41,41801,,5,41,1,4
1017,2014,41,41801,,5,42,1,0
1018,2014,41,41801,,5,38,1,0
1019,2014,41,41801,,5,25,1,1
1020,2014,41,41801,,5,23,1,0
1021,2014,41,41801,,5,37,1,0
1022,2014,41,41801,,5,11,1,1
1023,2014,41,41801,,5,12,1,0
1024,2014,41,41797,,5,1,1,1
1025,2014,41,41797,,5,2,1,1
1026,2014,41,41797,,5,6,1,3
1027,2014,41,41797,,5,7,1,10
1028,2014,41,41797,,5,88,1,2
1029,2014,41,41797,,5,14,1,0
1030,2014,41,41797,,5,13,1,1
1031,2014,41,41797,,5,34,1,3
1032,2014,41,41797,,5,15,1,3
1033,2014,41,41797,,5,20,1,0
1034,2014,41,41797,,5,19,1,2
1035,2014,41,41797,,5,21,1,0
1036,2014,41,41797,,5,22,1,0
1037,2014,41,41797,,5,29,1,0
1038,2014,41,41797,,5,27,1,0
1039,2014,41,41797,,5,31,1,0
1040,2014,41,41797,,5,32,1,1
1041,2014,41,41797,,5,28,1,1
1042,2014,41,41797,,5,30,1,1
1043,2014,41,41797,,5,39,1,0
1044,2014,41,41797,,5,33,1,1
1045,2014,41,41797,,5,35,1,0
1046,2014,41,41797,,5,40,1,0
1047,2014,41,41797,,5,41,1,2
1048,2014,41,41797,,5,42,1,0
1049,2014,41,41797,,5,38,1,0
1050,2014,41,41797,,5,25,1,1
1051,2014,41,41797,,5,23,1,0
1052,2014,41,41797,,5,37,1,3
1053,2014,41,41797,,5,11,1,0
1054,2014,41,41797,,5,12,1,1
1055,2014,41,41807,,5,1,1,2
1056,2014,41,41807,,5,2,1,20
1057,2014,41,41807,,5,6,1,3
1058,2014,41,41807,,5,7,1,17
1059,2014,41,41807,,5,88,1,0
1060,2014,41,41807,,5,14,1,3
1061,2014,41,41807,,5,13,1,5
1062,2014,41,41807,,5,34,1,2
1063,2014,41,41807,,5,15,1,15
1064,2014,41,41807,,5,20,1,0
1065,2014,41,41807,,5,19,1,4
1066,2014,41,41807,,5,21,1,2
1067,2014,41,41807,,5,22,1,1
1068,2014,41,41807,,5,29,1,3
1069,2014,41,41807,,5,27,1,2
1070,2014,41,41807,,5,31,1,0
1071,2014,41,41807,,5,32,1,4
1072,2014,41,41807,,5,28,1,1
1073,2014,41,41807,,5,30,1,1
1074,2014,41,41807,,5,39,1,0
1075,2014,41,41807,,5,33,1,2
1076,2014,41,41807,,5,35,1,4
1077,2014,41,41807,,5,40,1,0
1078,2014,41,41807,,5,41,1,2
1079,2014,41,41807,,5,42,1,7
1080,2014,41,41807,,5,38,1,0
1081,2014,41,41807,,5,25,1,2
1082,2014,41,41807,,5,23,1,1
1083,2014,41,41807,,5,37,1,1
1084,2014,41,41807,,5,11,1,0
1085,2014,41,41807,,5,12,1,0
1086,2014,41,41872,,5,1,1,1
1087,2014,41,41872,,5,2,1,0
1088,2014,41,41872,,5,6,1,1
1089,2014,41,41872,,5,7,1,0
1090,2014,41,41872,,5,88,1,0
1091,2014,41,41872,,5,14,1,1
1092,2014,41,41872,,5,13,1,1
1093,2014,41,41872,,5,34,1,2
1094,2014,41,41872,,5,15,1,0
1095,2014,41,41872,,5,20,1,0
1096,2014,41,41872,,5,19,1,0
1097,2014,41,41872,,5,21,1,4
1098,2014,41,41872,,5,22,1,0
1099,2014,41,41872,,5,29,1,1
1100,2014,41,41872,,5,27,1,1
1101,2014,41,41872,,5,31,1,0
1102,2014,41,41872,,5,32,1,1
1103,2014,41,41872,,5,28,1,1
1104,2014,41,41872,,5,30,1,0
1105,2014,41,41872,,5,39,1,0
1106,2014,41,41872,,5,33,1,2
1107,2014,41,41872,,5,35,1,1
1108,2014,41,41872,,5,40,1,0
1109,2014,41,41872,,5,41,1,1
1110,2014,41,41872,,5,42,1,1
1111,2014,41,41872,,5,38,1,0
1112,2014,41,41872,,5,25,1,2
1113,2014,41,41872,,5,23,1,1
1114,2014,41,41872,,5,37,1,0
1115,2014,41,41872,,5,11,1,0
1116,2014,41,41872,,5,12,1,0
1117,2014,41,41885,,5,1,1,2
1118,2014,41,41885,,5,2,1,5
1119,2014,41,41885,,5,6,1,2
1120,2014,41,41885,,5,7,1,8
1121,2014,41,41885,,5,88,1,2
1122,2014,41,41885,,5,14,1,1
1123,2014,41,41885,,5,13,1,2
1124,2014,41,41885,,5,34,1,0
1125,2014,41,41885,,5,15,1,1
1126,2014,41,41885,,5,20,1,0
1127,2014,41,41885,,5,19,1,3
1128,2014,41,41885,,5,21,1,5
1129,2014,41,41885,,5,22,1,0
1130,2014,41,41885,,5,29,1,6
1131,2014,41,41885,,5,27,1,0
1132,2014,41,41885,,5,31,1,3
1133,2014,41,41885,,5,32,1,2
1134,2014,41,41885,,5,28,1,0
1135,2014,41,41885,,5,30,1,1
1136,2014,41,41885,,5,39,1,0
1137,2014,41,41885,,5,33,1,0
1138,2014,41,41885,,5,35,1,3
1139,2014,41,41885,,5,40,1,0
1140,2014,41,41885,,5,41,1,1
1141,2014,41,41885,,5,42,1,0
1142,2014,41,41885,,5,38,1,0
1143,2014,41,41885,,5,25,1,1
1144,2014,41,41885,,5,23,1,2
1145,2014,41,41885,,5,37,1,2
1146,2014,41,41885,,5,11,1,1
1147,2014,41,41885,,5,12,1,3
1148,2014,41,41006,,5,1,2,0
1149,2014,41,41006,,5,2,2,1
1150,2014,41,41006,,5,6,2,0
1151,2014,41,41006,,5,7,2,2
1152,2014,41,41006,,5,88,2,1
1153,2014,41,41006,,5,14,2,0
1154,2014,41,41006,,5,13,2,0
1155,2014,41,41006,,5,34,2,2
1156,2014,41,41006,,5,15,2,4
1157,2014,41,41006,,5,20,2,0
1158,2014,41,41006,,5,19,2,0
1159,2014,41,41006,,5,21,2,0
1160,2014,41,41006,,5,22,2,0
1161,2014,41,41006,,5,29,2,1
1162,2014,41,41006,,5,27,2,0
1163,2014,41,41006,,5,31,2,0
1164,2014,41,41006,,5,32,2,3
1165,2014,41,41006,,5,28,2,0
1166,2014,41,41006,,5,30,2,1
1167,2014,41,41006,,5,39,2,0
1168,2014,41,41006,,5,33,2,0
1169,2014,41,41006,,5,35,2,0
1170,2014,41,41006,,5,40,2,0
1171,2014,41,41006,,5,41,2,0
1172,2014,41,41006,,5,42,2,2
1173,2014,41,41006,,5,38,2,0
1174,2014,41,41006,,5,25,2,0
1175,2014,41,41006,,5,23,2,0
1176,2014,41,41006,,5,37,2,0
1177,2014,41,41006,,5,11,2,0
1178,2014,41,41006,,5,12,2,0
1179,2014,41,41013,,5,1,2,0
1180,2014,41,41013,,5,2,2,3
1181,2014,41,41013,,5,6,2,2
1182,2014,41,41013,,5,7,2,1
1183,2014,41,41013,,5,88,2,0
1184,2014,41,41013,,5,14,2,0
1185,2014,41,41013,,5,13,2,0
1186,2014,41,41013,,5,34,2,2
1187,2014,41,41013,,5,15,2,4
1188,2014,41,41013,,5,20,2,1
1189,2014,41,41013,,5,19,2,2
1190,2014,41,41013,,5,21,2,0
1191,2014,41,41013,,5,22,2,0
1192,2014,41,41013,,5,29,2,0
1193,2014,41,41013,,5,27,2,0
1194,2014,41,41013,,5,31,2,0
1195,2014,41,41013,,5,32,2,1
1196,2014,41,41013,,5,28,2,1
1197,2014,41,41013,,5,30,2,0
1198,2014,41,41013,,5,39,2,1
1199,2014,41,41013,,5,33,2,1
1200,2014,41,41013,,5,35,2,0
1201,2014,41,41013,,5,40,2,1
1202,2014,41,41013,,5,41,2,1
1203,2014,41,41013,,5,42,2,1
1204,2014,41,41013,,5,38,2,0
1205,2014,41,41013,,5,25,2,0
1206,2014,41,41013,,5,23,2,0
1207,2014,41,41013,,5,37,2,0
1208,2014,41,41013,,5,11,2,0
1209,2014,41,41013,,5,12,2,0
1210,2014,41,41016,,5,1,2,0
1211,2014,41,41016,,5,2,2,2
1212,2014,41,41016,,5,6,2,3
1213,2014,41,41016,,5,7,2,4
1214,2014,41,41016,,5,88,2,4
1215,2014,41,41016,,5,14,2,2
1216,2014,41,41016,,5,13,2,1
1217,2014,41,41016,,5,34,2,4
1218,2014,41,41016,,5,15,2,3
1219,2014,41,41016,,5,20,2,0
1220,2014,41,41016,,5,19,2,2
1221,2014,41,41016,,5,21,2,4
1222,2014,41,41016,,5,22,2,1
1223,2014,41,41016,,5,29,2,3
1224,2014,41,41016,,5,27,2,1
1225,2014,41,41016,,5,31,2,1
1226,2014,41,41016,,5,32,2,2
1227,2014,41,41016,,5,28,2,1
1228,2014,41,41016,,5,30,2,2
1229,2014,41,41016,,5,39,2,0
1230,2014,41,41016,,5,33,2,3
1231,2014,41,41016,,5,35,2,2
1232,2014,41,41016,,5,40,2,2
1233,2014,41,41016,,5,41,2,1
1234,2014,41,41016,,5,42,2,2
1235,2014,41,41016,,5,38,2,0
1236,2014,41,41016,,5,25,2,2
1237,2014,41,41016,,5,23,2,0
1238,2014,41,41016,,5,37,2,5
1239,2014,41,41016,,5,11,2,0
1240,2014,41,41016,,5,12,2,2
1241,2014,41,41020,,5,1,2,5
1242,2014,41,41020,,5,2,2,0
1243,2014,41,41020,,5,6,2,5
1244,2014,41,41020,,5,7,2,2
1245,2014,41,41020,,5,88,2,4
1246,2014,41,41020,,5,14,2,0
1247,2014,41,41020,,5,13,2,2
1248,2014,41,41020,,5,34,2,2
1249,2014,41,41020,,5,15,2,3
1250,2014,41,41020,,5,20,2,0
1251,2014,41,41020,,5,19,2,1
1252,2014,41,41020,,5,21,2,5
1253,2014,41,41020,,5,22,2,1
1254,2014,41,41020,,5,29,2,2
1255,2014,41,41020,,5,27,2,6
1256,2014,41,41020,,5,31,2,1
1257,2014,41,41020,,5,32,2,6
1258,2014,41,41020,,5,28,2,4
1259,2014,41,41020,,5,30,2,9
1260,2014,41,41020,,5,39,2,3
1261,2014,41,41020,,5,33,2,8
1262,2014,41,41020,,5,35,2,3
1263,2014,41,41020,,5,40,2,3
1264,2014,41,41020,,5,41,2,5
1265,2014,41,41020,,5,42,2,2
1266,2014,41,41020,,5,38,2,0
1267,2014,41,41020,,5,25,2,1
1268,2014,41,41020,,5,23,2,0
1269,2014,41,41020,,5,37,2,6
1270,2014,41,41020,,5,11,2,0
1271,2014,41,41020,,5,12,2,1
1272,2014,41,41026,,5,1,2,0
1273,2014,41,41026,,5,2,2,4
1274,2014,41,41026,,5,6,2,2
1275,2014,41,41026,,5,7,2,1
1276,2014,41,41026,,5,88,2,0
1277,2014,41,41026,,5,14,2,1
1278,2014,41,41026,,5,13,2,1
1279,2014,41,41026,,5,34,2,2
1280,2014,41,41026,,5,15,2,3
1281,2014,41,41026,,5,20,2,0
1282,2014,41,41026,,5,19,2,1
1283,2014,41,41026,,5,21,2,0
1284,2014,41,41026,,5,22,2,0
1285,2014,41,41026,,5,29,2,0
1286,2014,41,41026,,5,27,2,0
1287,2014,41,41026,,5,31,2,0
1288,2014,41,41026,,5,32,2,0
1289,2014,41,41026,,5,28,2,1
1290,2014,41,41026,,5,30,2,1
1291,2014,41,41026,,5,39,2,0
1292,2014,41,41026,,5,33,2,1
1293,2014,41,41026,,5,35,2,2
1294,2014,41,41026,,5,40,2,0
1295,2014,41,41026,,5,41,2,1
1296,2014,41,41026,,5,42,2,2
1297,2014,41,41026,,5,38,2,0
1298,2014,41,41026,,5,25,2,1
1299,2014,41,41026,,5,23,2,1
1300,2014,41,41026,,5,37,2,0
1301,2014,41,41026,,5,11,2,0
1302,2014,41,41026,,5,12,2,0
1303,2014,41,41078,,5,1,2,0
1304,2014,41,41078,,5,2,2,4
1305,2014,41,41078,,5,6,2,3
1306,2014,41,41078,,5,7,2,1
1307,2014,41,41078,,5,88,2,0
1308,2014,41,41078,,5,14,2,2
1309,2014,41,41078,,5,13,2,0
1310,2014,41,41078,,5,34,2,3
1311,2014,41,41078,,5,15,2,1
1312,2014,41,41078,,5,20,2,0
1313,2014,41,41078,,5,19,2,0
1314,2014,41,41078,,5,21,2,1
1315,2014,41,41078,,5,22,2,1
1316,2014,41,41078,,5,29,2,2
1317,2014,41,41078,,5,27,2,1
1318,2014,41,41078,,5,31,2,1
1319,2014,41,41078,,5,32,2,0
1320,2014,41,41078,,5,28,2,5
1321,2014,41,41078,,5,30,2,3
1322,2014,41,41078,,5,39,2,1
1323,2014,41,41078,,5,33,2,0
1324,2014,41,41078,,5,35,2,0
1325,2014,41,41078,,5,40,2,0
1326,2014,41,41078,,5,41,2,1
1327,2014,41,41078,,5,42,2,2
1328,2014,41,41078,,5,38,2,0
1329,2014,41,41078,,5,25,2,2
1330,2014,41,41078,,5,23,2,2
1331,2014,41,41078,,5,37,2,1
1332,2014,41,41078,,5,11,2,0
1333,2014,41,41078,,5,12,2,0
1334,2014,41,41132,,5,1,2,10
1335,2014,41,41132,,5,2,2,3
1336,2014,41,41132,,5,6,2,7
1337,2014,41,41132,,5,7,2,4
1338,2014,41,41132,,5,88,2,5
1339,2014,41,41132,,5,14,2,10
1340,2014,41,41132,,5,13,2,6
1341,2014,41,41132,,5,34,2,5
1342,2014,41,41132,,5,15,2,1
1343,2014,41,41132,,5,20,2,0
1344,2014,41,41132,,5,19,2,5
1345,2014,41,41132,,5,21,2,11
1346,2014,41,41132,,5,22,2,1
1347,2014,41,41132,,5,29,2,6
1348,2014,41,41132,,5,27,2,10
1349,2014,41,41132,,5,31,2,1
1350,2014,41,41132,,5,32,2,10
1351,2014,41,41132,,5,28,2,8
1352,2014,41,41132,,5,30,2,5
1353,2014,41,41132,,5,39,2,4
1354,2014,41,41132,,5,33,2,4
1355,2014,41,41132,,5,35,2,2
1356,2014,41,41132,,5,40,2,3
1357,2014,41,41132,,5,41,2,4
1358,2014,41,41132,,5,42,2,4
1359,2014,41,41132,,5,38,2,0
1360,2014,41,41132,,5,25,2,4
1361,2014,41,41132,,5,23,2,3
1362,2014,41,41132,,5,37,2,6
1363,2014,41,41132,,5,11,2,1
1364,2014,41,41132,,5,12,2,5
1365,2014,41,41206,,5,1,2,1
1366,2014,41,41206,,5,2,2,2
1367,2014,41,41206,,5,6,2,1
1368,2014,41,41206,,5,7,2,3
1369,2014,41,41206,,5,88,2,1
1370,2014,41,41206,,5,14,2,2
1371,2014,41,41206,,5,13,2,1
1372,2014,41,41206,,5,34,2,0
1373,2014,41,41206,,5,15,2,5
1374,2014,41,41206,,5,20,2,0
1375,2014,41,41206,,5,19,2,0
1376,2014,41,41206,,5,21,2,0
1377,2014,41,41206,,5,22,2,0
1378,2014,41,41206,,5,29,2,0
1379,2014,41,41206,,5,27,2,1
1380,2014,41,41206,,5,31,2,0
1381,2014,41,41206,,5,32,2,2
1382,2014,41,41206,,5,28,2,1
1383,2014,41,41206,,5,30,2,4
1384,2014,41,41206,,5,39,2,0
1385,2014,41,41206,,5,33,2,4
1386,2014,41,41206,,5,35,2,0
1387,2014,41,41206,,5,40,2,0
1388,2014,41,41206,,5,41,2,0
1389,2014,41,41206,,5,42,2,0
1390,2014,41,41206,,5,38,2,0
1391,2014,41,41206,,5,25,2,0
1392,2014,41,41206,,5,23,2,0
1393,2014,41,41206,,5,37,2,0
1394,2014,41,41206,,5,11,2,0
1395,2014,41,41206,,5,12,2,0
1396,2014,41,41244,,5,1,2,1
1397,2014,41,41244,,5,2,2,2
1398,2014,41,41244,,5,6,2,1
1399,2014,41,41244,,5,7,2,2
1400,2014,41,41244,,5,88,2,1
1401,2014,41,41244,,5,14,2,1
1402,2014,41,41244,,5,13,2,1
1403,2014,41,41244,,5,34,2,1
1404,2014,41,41244,,5,15,2,4
1405,2014,41,41244,,5,20,2,0
1406,2014,41,41244,,5,19,2,2
1407,2014,41,41244,,5,21,2,1
1408,2014,41,41244,,5,22,2,0
1409,2014,41,41244,,5,29,2,1
1410,2014,41,41244,,5,27,2,0
1411,2014,41,41244,,5,31,2,0
1412,2014,41,41244,,5,32,2,1
1413,2014,41,41244,,5,28,2,1
1414,2014,41,41244,,5,30,2,1
1415,2014,41,41244,,5,39,2,1
1416,2014,41,41244,,5,33,2,0
1417,2014,41,41244,,5,35,2,1
1418,2014,41,41244,,5,40,2,0
1419,2014,41,41244,,5,41,2,2
1420,2014,41,41244,,5,42,2,1
1421,2014,41,41244,,5,38,2,0
1422,2014,41,41244,,5,25,2,0
1423,2014,41,41244,,5,23,2,0
1424,2014,41,41244,,5,37,2,0
1425,2014,41,41244,,5,11,2,0
1426,2014,41,41244,,5,12,2,0
1427,2014,41,41298,,5,1,2,5
1428,2014,41,41298,,5,2,2,150
1429,2014,41,41298,,5,6,2,5
1430,2014,41,41298,,5,7,2,41
1431,2014,41,41298,,5,88,2,14
1432,2014,41,41298,,5,14,2,11
1433,2014,41,41298,,5,13,2,13
1434,2014,41,41298,,5,34,2,13
1435,2014,41,41298,,5,15,2,110
1436,2014,41,41298,,5,20,2,2
1437,2014,41,41298,,5,19,2,14
1438,2014,41,41298,,5,21,2,13
1439,2014,41,41298,,5,22,2,5
1440,2014,41,41298,,5,29,2,13
1441,2014,41,41298,,5,27,2,6
