dou_codig,dou_anio,dou_universidad,dou_semestre,dou_nivel_educacion_superior,dou_programa,dou_categoria_personalU,dou_genero,dou_num_personalU
3741,2001,5,2,5,236,3,1,0
3742,2001,5,2,5,237,3,1,9
3743,2001,5,2,5,1,3,1,0
3744,2001,5,2,5,238,3,1,0
3745,2001,5,2,5,103,3,1,0
3746,2001,5,2,5,195,3,2,10
3747,2001,5,2,5,133,3,2,7
3748,2001,5,2,5,234,3,2,1
3749,2001,5,2,5,235,3,2,2
3750,2001,5,2,5,236,3,2,0
3751,2001,5,2,5,237,3,2,7
3752,2001,5,2,5,1,3,2,0
3753,2001,5,2,5,238,3,2,0
3754,2001,5,2,5,103,3,2,0
3755,2001,9,,5,1,3,1,8
3756,2001,9,,5,44,3,1,8
3757,2001,9,,5,111,3,1,2
3758,2001,9,,5,117,3,1,0
3759,2001,9,,5,118,3,1,5
3760,2001,9,,5,116,3,1,5
3761,2001,9,,5,115,3,1,0
3762,2001,9,,5,178,3,1,2
3763,2001,9,,5,192,3,1,1
3764,2001,9,,5,1,3,2,5
3765,2001,9,,5,44,3,2,1
3766,2001,9,,5,111,3,2,2
3767,2001,9,,5,117,3,2,2
3768,2001,9,,5,118,3,2,1
3769,2001,9,,5,116,3,2,0
3770,2001,9,,5,115,3,2,0
3771,2001,9,,5,178,3,2,6
3772,2001,9,,5,192,3,2,1
3773,2001,9,,5,1,2,1,0
3774,2001,9,,5,44,2,1,1
3775,2001,9,,5,111,2,1,0
3776,2001,9,,5,117,2,1,0
3777,2001,9,,5,118,2,1,0
3778,2001,9,,5,116,2,1,0
3779,2001,9,,5,115,2,1,0
3780,2001,9,,5,178,2,1,0
3781,2001,9,,5,192,2,1,0
3782,2001,9,,5,1,2,2,1
3783,2001,9,,5,44,2,2,0
3784,2001,9,,5,111,2,2,0
3785,2001,9,,5,117,2,2,0
3786,2001,9,,5,118,2,2,0
3787,2001,9,,5,116,2,2,0
3788,2001,9,,5,115,2,2,0
3789,2001,9,,5,178,2,2,1
3790,2001,9,,5,192,2,2,0
