runi_codigo,runi_anio,runi_universidad,runi_semestre,runi_nivel_educacion_superior,runi_programa,runi_categoria_registro,runi_genero,runi_num_personas
12305,2008,9,1,5,114,5,1,0
12306,2008,9,1,5,115,5,1,0
12307,2008,9,1,5,116,5,1,0
12308,2008,9,1,5,178,5,1,3
12309,2008,9,1,5,117,5,1,1
12310,2008,9,1,5,118,5,1,7
12311,2008,9,1,6,120,5,1,0
12312,2008,9,1,6,121,5,1,1
12313,2008,9,1,6,124,5,1,0
12314,2008,9,1,6,126,5,1,0
12315,2008,9,1,5,1,5,2,20
12316,2008,9,1,5,108,5,2,0
12317,2008,9,1,5,35,5,2,3
12318,2008,9,1,5,109,5,2,0
12319,2008,9,1,5,110,5,2,0
12320,2008,9,1,5,111,5,2,1
12321,2008,9,1,5,44,5,2,2
12322,2008,9,1,5,112,5,2,0
12323,2008,9,1,5,21,5,2,0
12324,2008,9,1,5,45,5,2,0
12325,2008,9,1,5,113,5,2,0
12326,2008,9,1,5,114,5,2,0
12327,2008,9,1,5,115,5,2,0
12328,2008,9,1,5,116,5,2,6
12329,2008,9,1,5,178,5,2,25
12330,2008,9,1,5,117,5,2,11
12331,2008,9,1,5,118,5,2,6
12332,2008,9,1,6,120,5,2,0
12333,2008,9,1,6,121,5,2,1
12334,2008,9,1,6,124,5,2,0
12335,2008,9,1,6,126,5,2,0
12336,2008,9,2,5,1,5,1,13
12337,2008,9,2,5,108,5,1,0
12338,2008,9,2,5,35,5,1,0
12339,2008,9,2,5,109,5,1,0
12340,2008,9,2,5,110,5,1,0
12341,2008,9,2,5,111,5,1,0
12342,2008,9,2,5,44,5,1,10
12343,2008,9,2,5,112,5,1,0
12344,2008,9,2,5,21,5,1,0
12345,2008,9,2,5,45,5,1,0
12346,2008,9,2,5,113,5,1,0
12347,2008,9,2,5,114,5,1,0
12348,2008,9,2,5,115,5,1,0
12349,2008,9,2,5,116,5,1,3
12350,2008,9,2,5,178,5,1,5
12351,2008,9,2,5,117,5,1,4
12352,2008,9,2,5,118,5,1,3
12353,2008,9,2,6,120,5,1,0
12354,2008,9,2,6,121,5,1,1
12355,2008,9,2,6,124,5,1,0
12356,2008,9,2,6,126,5,1,0
12357,2008,9,2,5,1,5,2,28
12358,2008,9,2,5,108,5,2,0
12359,2008,9,2,5,35,5,2,0
12360,2008,9,2,5,109,5,2,0
12361,2008,9,2,5,110,5,2,0
12362,2008,9,2,5,111,5,2,0
12363,2008,9,2,5,44,5,2,7
12364,2008,9,2,5,112,5,2,0
12365,2008,9,2,5,21,5,2,0
12366,2008,9,2,5,45,5,2,0
12367,2008,9,2,5,113,5,2,0
12368,2008,9,2,5,114,5,2,0
12369,2008,9,2,5,115,5,2,0
12370,2008,9,2,5,116,5,2,5
12371,2008,9,2,5,178,5,2,23
12372,2008,9,2,5,117,5,2,10
12373,2008,9,2,5,118,5,2,2
12374,2008,9,2,6,120,5,2,0
12375,2008,9,2,6,121,5,2,0
12376,2008,9,2,6,124,5,2,0
12377,2008,9,2,6,126,5,2,0
12378,2008,10,1,5,149,1,1,3
12379,2008,10,1,5,1,1,1,0
12380,2008,10,1,5,81,1,1,0
12381,2008,10,1,5,150,1,1,0
12382,2008,10,1,5,289,1,1,0
12383,2008,10,1,5,27,1,1,1
12384,2008,10,1,5,28,1,1,1
12385,2008,10,1,5,290,1,1,0
12386,2008,10,1,5,141,1,1,0
12387,2008,10,1,5,159,1,1,0
12388,2008,10,1,5,143,1,1,2
12389,2008,10,1,5,291,1,1,0
12390,2008,10,1,5,142,1,1,0
12391,2008,10,1,5,146,1,1,0
12392,2008,10,1,5,147,1,1,0
12393,2008,10,1,5,147,1,1,1
12394,2008,10,1,5,149,1,2,2
12395,2008,10,1,5,1,1,2,1
12396,2008,10,1,5,81,1,2,0
12397,2008,10,1,5,150,1,2,0
12398,2008,10,1,5,289,1,2,0
12399,2008,10,1,5,27,1,2,2
12400,2008,10,1,5,28,1,2,3
12401,2008,10,1,5,290,1,2,3
12402,2008,10,1,5,141,1,2,7
12403,2008,10,1,5,159,1,2,0
12404,2008,10,1,5,143,1,2,1
12405,2008,10,1,5,291,1,2,
12406,2008,10,1,5,142,1,2,2
12407,2008,10,1,5,146,1,2,7
12408,2008,10,1,5,147,1,2,0
12409,2008,10,1,5,147,1,2,0
12410,2008,10,2,5,149,1,1,0
12411,2008,10,2,5,1,1,1,0
12412,2008,10,2,5,81,1,1,0
12413,2008,10,2,5,150,1,1,0
12414,2008,10,2,5,289,1,1,0
12415,2008,10,2,5,27,1,1,0
12416,2008,10,2,5,28,1,1,0
12417,2008,10,2,5,290,1,1,0
12418,2008,10,2,5,141,1,1,0
12419,2008,10,2,5,159,1,1,0
12420,2008,10,2,5,143,1,1,0
12421,2008,10,2,5,291,1,1,0
12422,2008,10,2,5,142,1,1,0
12423,2008,10,2,5,146,1,1,0
12424,2008,10,2,5,147,1,1,0
12425,2008,10,2,5,147,1,1,0
12426,2008,10,2,5,149,1,2,0
12427,2008,10,2,5,1,1,2,1
12428,2008,10,2,5,81,1,2,0
12429,2008,10,2,5,150,1,2,0
12430,2008,10,2,5,289,1,2,0
12431,2008,10,2,5,27,1,2,0
12432,2008,10,2,5,28,1,2,0
12433,2008,10,2,5,290,1,2,0
12434,2008,10,2,5,141,1,2,0
12435,2008,10,2,5,159,1,2,0
12436,2008,10,2,5,143,1,2,0
12437,2008,10,2,5,291,1,2,0
12438,2008,10,2,5,142,1,2,0
12439,2008,10,2,5,146,1,2,0
12440,2008,10,2,5,147,1,2,0
12441,2008,10,2,5,147,1,2,0
12442,2008,10,1,5,149,2,1,3
12443,2008,10,1,5,1,2,1,
12444,2008,10,1,5,81,2,1,0
12445,2008,10,1,5,150,2,1,0
12446,2008,10,1,5,289,2,1,0
12447,2008,10,1,5,27,2,1,1
12448,2008,10,1,5,28,2,1,1
12449,2008,10,1,5,290,2,1,0
12450,2008,10,1,5,141,2,1,
12451,2008,10,1,5,159,2,1,0
12452,2008,10,1,5,143,2,1,2
12453,2008,10,1,5,291,2,1,0
12454,2008,10,1,5,142,2,1,0
12455,2008,10,1,5,146,2,1,0
12456,2008,10,1,5,147,2,1,0
12457,2008,10,1,5,147,2,1,1
12458,2008,10,1,5,149,2,2,2
12459,2008,10,1,5,1,2,2,1
12460,2008,10,1,5,81,2,2,0
12461,2008,10,1,5,150,2,2,0
12462,2008,10,1,5,289,2,2,0
12463,2008,10,1,5,27,2,2,2
12464,2008,10,1,5,28,2,2,3
12465,2008,10,1,5,290,2,2,3
12466,2008,10,1,5,141,2,2,7
12467,2008,10,1,5,159,2,2,0
12468,2008,10,1,5,143,2,2,1
12469,2008,10,1,5,291,2,2,0
12470,2008,10,1,5,142,2,2,2
12471,2008,10,1,5,146,2,2,7
12472,2008,10,1,5,147,2,2,0
12473,2008,10,1,5,147,2,2,0
12474,2008,10,2,5,149,2,1,0
12475,2008,10,2,5,1,2,1,0
12476,2008,10,2,5,81,2,1,0
12477,2008,10,2,5,150,2,1,0
12478,2008,10,2,5,289,2,1,0
12479,2008,10,2,5,27,2,1,0
12480,2008,10,2,5,28,2,1,0
12481,2008,10,2,5,290,2,1,0
12482,2008,10,2,5,141,2,1,0
12483,2008,10,2,5,159,2,1,0
12484,2008,10,2,5,143,2,1,0
12485,2008,10,2,5,291,2,1,0
12486,2008,10,2,5,142,2,1,0
12487,2008,10,2,5,146,2,1,0
12488,2008,10,2,5,147,2,1,0
12489,2008,10,2,5,147,2,1,0
12490,2008,10,2,5,149,2,2,0
12491,2008,10,2,5,1,2,2,0
12492,2008,10,2,5,81,2,2,0
12493,2008,10,2,5,150,2,2,0
12494,2008,10,2,5,289,2,2,0
12495,2008,10,2,5,27,2,2,0
12496,2008,10,2,5,28,2,2,0
12497,2008,10,2,5,290,2,2,0
12498,2008,10,2,5,141,2,2,0
12499,2008,10,2,5,159,2,2,0
12500,2008,10,2,5,143,2,2,0
12501,2008,10,2,5,291,2,2,0
12502,2008,10,2,5,142,2,2,0
12503,2008,10,2,5,146,2,2,0
12504,2008,10,2,5,147,2,2,0
12505,2008,10,2,5,147,2,2,0
12506,2008,10,1,5,149,3,1,3
12507,2008,10,1,5,1,3,1,
12508,2008,10,1,5,81,3,1,0
12509,2008,10,1,5,150,3,1,0
12510,2008,10,1,5,289,3,1,0
12511,2008,10,1,5,27,3,1,1
12512,2008,10,1,5,28,3,1,1
12513,2008,10,1,5,290,3,1,0
12514,2008,10,1,5,141,3,1,0
12515,2008,10,1,5,159,3,1,0
12516,2008,10,1,5,143,3,1,2
12517,2008,10,1,5,291,3,1,0
12518,2008,10,1,5,142,3,1,0
12519,2008,10,1,5,146,3,1,0
12520,2008,10,1,5,147,3,1,0
12521,2008,10,1,5,147,3,1,1
12522,2008,10,1,5,149,3,2,2
12523,2008,10,1,5,1,3,2,1
12524,2008,10,1,5,81,3,2,0
12525,2008,10,1,5,150,3,2,0
12526,2008,10,1,5,289,3,2,0
12527,2008,10,1,5,27,3,2,2
12528,2008,10,1,5,28,3,2,3
12529,2008,10,1,5,290,3,2,3
12530,2008,10,1,5,141,3,2,7
12531,2008,10,1,5,159,3,2,0
12532,2008,10,1,5,143,3,2,1
12533,2008,10,1,5,291,3,2,0
12534,2008,10,1,5,142,3,2,2
12535,2008,10,1,5,146,3,2,7
12536,2008,10,1,5,147,3,2,0
12537,2008,10,1,5,147,3,2,0
12538,2008,10,2,5,149,3,1,0
12539,2008,10,2,5,1,3,1,0
12540,2008,10,2,5,81,3,1,0
12541,2008,10,2,5,150,3,1,0
12542,2008,10,2,5,289,3,1,0
12543,2008,10,2,5,27,3,1,0
12544,2008,10,2,5,28,3,1,0
12545,2008,10,2,5,290,3,1,0
12546,2008,10,2,5,141,3,1,0
12547,2008,10,2,5,159,3,1,0
12548,2008,10,2,5,143,3,1,0
12549,2008,10,2,5,291,3,1,0
12550,2008,10,2,5,142,3,1,1
12551,2008,10,2,5,146,3,1,0
12552,2008,10,2,5,147,3,1,0
12553,2008,10,2,5,147,3,1,0
12554,2008,10,2,5,149,3,2,0
12555,2008,10,2,5,1,3,2,2
12556,2008,10,2,5,81,3,2,0
12557,2008,10,2,5,150,3,2,0
12558,2008,10,2,5,289,3,2,0
12559,2008,10,2,5,27,3,2,1
12560,2008,10,2,5,28,3,2,0
12561,2008,10,2,5,290,3,2,1
12562,2008,10,2,5,141,3,2,6
12563,2008,10,2,5,159,3,2,0
12564,2008,10,2,5,143,3,2,0
12565,2008,10,2,5,291,3,2,0
12566,2008,10,2,5,142,3,2,1
12567,2008,10,2,5,146,3,2,0
12568,2008,10,2,5,147,3,2,0
12569,2008,10,2,5,147,3,2,0
12570,2008,10,,5,149,4,1,0
12571,2008,10,,5,1,4,1,0
12572,2008,10,,5,81,4,1,0
12573,2008,10,,5,150,4,1,0
12574,2008,10,,5,289,4,1,0
12575,2008,10,,5,27,4,1,0
12576,2008,10,,5,28,4,1,0
12577,2008,10,,5,290,4,1,0
12578,2008,10,,5,141,4,1,0
12579,2008,10,,5,159,4,1,1
12580,2008,10,,5,143,4,1,1
12581,2008,10,,5,291,4,1,0
12582,2008,10,,5,142,4,1,0
12583,2008,10,,5,146,4,1,0
12584,2008,10,,5,147,4,1,0
12585,2008,10,,5,147,4,1,0
12586,2008,10,,5,149,4,2,0
12587,2008,10,,5,1,4,2,0
12588,2008,10,,5,81,4,2,1
12589,2008,10,,5,150,4,2,0
12590,2008,10,,5,289,4,2,0
12591,2008,10,,5,27,4,2,2
12592,2008,10,,5,28,4,2,0
12593,2008,10,,5,290,4,2,0
12594,2008,10,,5,141,4,2,1
12595,2008,10,,5,159,4,2,1
12596,2008,10,,5,143,4,2,0
12597,2008,10,,5,291,4,2,1
12598,2008,10,,5,142,4,2,0
12599,2008,10,,5,146,4,2,0
12600,2008,10,,5,147,4,2,0
12601,2008,10,,5,147,4,2,0
12602,2008,10,,5,149,5,1,0
12603,2008,10,,5,1,5,1,0
12604,2008,10,,5,81,5,1,0
12605,2008,10,,5,150,5,1,0
12606,2008,10,,5,289,5,1,0
12607,2008,10,,5,27,5,1,0
12608,2008,10,,5,28,5,1,0
12609,2008,10,,5,290,5,1,0
12610,2008,10,,5,141,5,1,0
12611,2008,10,,5,159,5,1,1
12612,2008,10,,5,143,5,1,1
12613,2008,10,,5,291,5,1,0
12614,2008,10,,5,142,5,1,0
12615,2008,10,,5,146,5,1,0
12616,2008,10,,5,147,5,1,0
12617,2008,10,,5,147,5,1,0
12618,2008,10,,5,149,5,2,0
12619,2008,10,,5,1,5,2,0
12620,2008,10,,5,81,5,2,1
12621,2008,10,,5,150,5,2,0
12622,2008,10,,5,289,5,2,0
12623,2008,10,,5,27,5,2,2
12624,2008,10,,5,28,5,2,0
12625,2008,10,,5,290,5,2,0
12626,2008,10,,5,141,5,2,1
12627,2008,10,,5,159,5,2,1
12628,2008,10,,5,143,5,2,
12629,2008,10,,5,291,5,2,1
12630,2008,10,,5,142,5,2,0
12631,2008,10,,5,146,5,2,0
12632,2008,10,,5,147,5,2,0
12633,2008,10,,5,147,5,2,0
12634,2008,11,,5,179,1,1,67
12635,2008,11,,6,180,1,1,15
12636,2008,11,,5,179,1,2,70
12637,2008,11,,6,180,1,2,17
12638,2008,11,,5,179,2,1,60
12639,2008,11,,6,180,2,1,15
12640,2008,11,,5,179,2,2,70
12641,2008,11,,6,180,2,2,17
12642,2008,11,,5,179,3,1,55
12643,2008,11,,6,180,3,1,15
12644,2008,11,,5,179,3,2,59
12645,2008,11,,6,180,3,2,17
12646,2008,11,,5,179,4,1,0
12647,2008,11,,6,180,4,1,0
12648,2008,11,,5,179,4,2,0
12649,2008,11,,6,180,4,2,0
12650,2008,11,,5,179,5,1,27
12651,2008,11,,6,180,5,1,8
12652,2008,11,,5,179,5,2,20
12653,2008,11,,6,180,5,2,15
12654,2007,1,1,5,1,1,1,152
12655,2007,1,1,5,6,1,1,130
12656,2007,1,1,5,88,1,1,70
12657,2007,1,1,5,14,1,1,63
12658,2007,1,1,5,13,1,1,180
12659,2007,1,1,5,34,1,1,31
12660,2007,1,1,5,15,1,1,96
12661,2007,1,1,5,19,1,1,206
12662,2007,1,1,5,21,1,1,164
12663,2007,1,1,5,81,1,1,0
12664,2007,1,1,5,32,1,1,0
12665,2007,1,1,5,174,1,1,0
12666,2007,1,1,5,181,1,1,0
12667,2007,1,1,5,91,1,1,0
12668,2007,1,1,5,152,1,1,0
12669,2007,1,1,5,31,1,1,26
12670,2007,1,1,5,29,1,1,55
12671,2007,1,1,5,27,1,1,32
12672,2007,1,1,5,32,1,1,117
12673,2007,1,1,5,28,1,1,35
12674,2007,1,1,5,92,1,1,65
12675,2007,1,1,5,33,1,1,5
12676,2007,1,1,5,35,1,1,33
12677,2007,1,1,5,41,1,1,122
12678,2007,1,1,5,38,1,1,26
12679,2007,1,1,5,256,1,1,0
12680,2007,1,1,5,292,1,1,0
12681,2007,1,1,5,25,1,1,0
12682,2007,1,1,5,171,1,1,0
12683,2007,1,1,5,129,1,1,0
12684,2007,1,1,5,81,1,1,0
12685,2007,1,1,6,50,1,1,23
12686,2007,1,1,6,51,1,1,0
12687,2007,1,1,6,246,1,1,0
12688,2007,1,1,6,53,1,1,0
12689,2007,1,1,6,57,1,1,16
12690,2007,1,1,6,58,1,1,11
12691,2007,1,1,6,59,1,1,26
12692,2007,1,1,6,60,1,1,15
12693,2007,1,1,6,89,1,1,0
12694,2007,1,1,6,248,1,1,0
12695,2007,1,1,6,61,1,1,21
12696,2007,1,1,6,62,1,1,27
12697,2007,1,1,6,294,1,1,0
12698,2007,1,1,6,295,1,1,0
12699,2007,1,1,6,65,1,1,4
12700,2007,1,1,6,66,1,1,4
12701,2007,1,1,6,67,1,1,8
12702,2007,1,1,6,296,1,1,0
12703,2007,1,1,6,297,1,1,0
12704,2007,1,1,6,74,1,1,33
12705,2007,1,1,5,1,1,2,168
12706,2007,1,1,5,6,1,2,161
12707,2007,1,1,5,88,1,2,57
12708,2007,1,1,5,14,1,2,148
12709,2007,1,1,5,13,1,2,194
12710,2007,1,1,5,34,1,2,102
12711,2007,1,1,5,15,1,2,30
12712,2007,1,1,5,19,1,2,83
12713,2007,1,1,5,21,1,2,25
12714,2007,1,1,5,81,1,2,0
12715,2007,1,1,5,32,1,2,0
12716,2007,1,1,5,174,1,2,0
12717,2007,1,1,5,181,1,2,0
12718,2007,1,1,5,91,1,2,0
12719,2007,1,1,5,152,1,2,0
12720,2007,1,1,5,31,1,2,21
12721,2007,1,1,5,29,1,2,74
12722,2007,1,1,5,27,1,2,61
12723,2007,1,1,5,32,1,2,35
12724,2007,1,1,5,28,1,2,56
12725,2007,1,1,5,92,1,2,25
12726,2007,1,1,5,33,1,2,129
12727,2007,1,1,5,35,1,2,70
12728,2007,1,1,5,41,1,2,143
12729,2007,1,1,5,38,1,2,14
12730,2007,1,1,5,256,1,2,0
12731,2007,1,1,5,292,1,2,0
12732,2007,1,1,5,25,1,2,0
12733,2007,1,1,5,171,1,2,0
12734,2007,1,1,5,129,1,2,0
12735,2007,1,1,5,81,1,2,0
12736,2007,1,1,6,50,1,2,25
12737,2007,1,1,6,51,1,2,0
12738,2007,1,1,6,246,1,2,0
12739,2007,1,1,6,53,1,2,0
12740,2007,1,1,6,57,1,2,6
12741,2007,1,1,6,58,1,2,2
12742,2007,1,1,6,59,1,2,4
12743,2007,1,1,6,60,1,2,4
12744,2007,1,1,6,89,1,2,0
12745,2007,1,1,6,248,1,2,0
12746,2007,1,1,6,61,1,2,19
12747,2007,1,1,6,62,1,2,16
12748,2007,1,1,6,294,1,2,0
12749,2007,1,1,6,295,1,2,0
12750,2007,1,1,6,65,1,2,8
12751,2007,1,1,6,66,1,2,7
12752,2007,1,1,6,67,1,2,8
12753,2007,1,1,6,296,1,2,0
12754,2007,1,1,6,297,1,2,0
12755,2007,1,1,6,74,1,2,17
12756,2007,1,2,5,1,1,1,110
12757,2007,1,2,5,6,1,1,98
12758,2007,1,2,5,88,1,1,49
12759,2007,1,2,5,14,1,1,0
12760,2007,1,2,5,13,1,1,131
12761,2007,1,2,5,34,1,1,30
12762,2007,1,2,5,15,1,1,68
12763,2007,1,2,5,19,1,1,151
12764,2007,1,2,5,21,1,1,88
12765,2007,1,2,5,81,1,1,0
12766,2007,1,2,5,32,1,1,0
12767,2007,1,2,5,174,1,1,0
12768,2007,1,2,5,181,1,1,0
12769,2007,1,2,5,91,1,1,0
12770,2007,1,2,5,152,1,1,0
12771,2007,1,2,5,31,1,1,0
12772,2007,1,2,5,29,1,1,49
12773,2007,1,2,5,27,1,1,38
12774,2007,1,2,5,32,1,1,150
12775,2007,1,2,5,28,1,1,28
12776,2007,1,2,5,92,1,1,59
12777,2007,1,2,5,33,1,1,6
12778,2007,1,2,5,35,1,1,0
12779,2007,1,2,5,41,1,1,86
12780,2007,1,2,5,38,1,1,25
12781,2007,1,2,5,256,1,1,0
12782,2007,1,2,5,292,1,1,0
12783,2007,1,2,5,25,1,1,0
12784,2007,1,2,5,171,1,1,0
12785,2007,1,2,5,129,1,1,0
12786,2007,1,2,5,81,1,1,0
12787,2007,1,2,6,50,1,1,0
12788,2007,1,2,6,51,1,1,22
12789,2007,1,2,6,246,1,1,0
12790,2007,1,2,6,53,1,1,5
12791,2007,1,2,6,57,1,1,41
12792,2007,1,2,6,58,1,1,0
12793,2007,1,2,6,59,1,1,18
12794,2007,1,2,6,60,1,1,12
12795,2007,1,2,6,89,1,1,13
12796,2007,1,2,6,248,1,1,24
12797,2007,1,2,6,61,1,1,20
12798,2007,1,2,6,62,1,1,26
12799,2007,1,2,6,294,1,1,0
12800,2007,1,2,6,295,1,1,0
12801,2007,1,2,6,65,1,1,0
12802,2007,1,2,6,66,1,1,2
12803,2007,1,2,6,67,1,1,3
12804,2007,1,2,6,296,1,1,0
12805,2007,1,2,6,297,1,1,0
12806,2007,1,2,6,74,1,1,0
12807,2007,1,2,5,1,1,2,137
12808,2007,1,2,5,6,1,2,157
12809,2007,1,2,5,88,1,2,47
12810,2007,1,2,5,14,1,2,0
12811,2007,1,2,5,13,1,2,146
12812,2007,1,2,5,34,1,2,90
12813,2007,1,2,5,15,1,2,23
12814,2007,1,2,5,19,1,2,55
12815,2007,1,2,5,21,1,2,17
12816,2007,1,2,5,81,1,2,0
12817,2007,1,2,5,32,1,2,0
12818,2007,1,2,5,174,1,2,0
12819,2007,1,2,5,181,1,2,0
12820,2007,1,2,5,91,1,2,0
12821,2007,1,2,5,152,1,2,0
12822,2007,1,2,5,31,1,2,0
12823,2007,1,2,5,29,1,2,97
12824,2007,1,2,5,27,1,2,46
12825,2007,1,2,5,32,1,2,28
12826,2007,1,2,5,28,1,2,77
12827,2007,1,2,5,92,1,2,20
12828,2007,1,2,5,33,1,2,131
12829,2007,1,2,5,35,1,2,0
12830,2007,1,2,5,41,1,2,108
12831,2007,1,2,5,38,1,2,9
12832,2007,1,2,5,256,1,2,0
12833,2007,1,2,5,292,1,2,0
12834,2007,1,2,5,25,1,2,0
12835,2007,1,2,5,171,1,2,0
12836,2007,1,2,5,129,1,2,0
12837,2007,1,2,5,81,1,2,0
12838,2007,1,2,6,50,1,2,0
12839,2007,1,2,6,51,1,2,18
12840,2007,1,2,6,246,1,2,0
12841,2007,1,2,6,53,1,2,29
12842,2007,1,2,6,57,1,2,23
12843,2007,1,2,6,58,1,2,0
12844,2007,1,2,6,59,1,2,4
12845,2007,1,2,6,60,1,2,2
12846,2007,1,2,6,89,1,2,30
12847,2007,1,2,6,248,1,2,20
12848,2007,1,2,6,61,1,2,38
12849,2007,1,2,6,62,1,2,10
12850,2007,1,2,6,294,1,2,0
12851,2007,1,2,6,295,1,2,0
12852,2007,1,2,6,65,1,2,0
12853,2007,1,2,6,66,1,2,13
12854,2007,1,2,6,67,1,2,7
12855,2007,1,2,6,296,1,2,0
12856,2007,1,2,6,297,1,2,0
12857,2007,1,2,6,74,1,2,0
12858,2007,1,1,5,1,2,1,65
12859,2007,1,1,5,6,2,1,57
12860,2007,1,1,5,88,2,1,26
12861,2007,1,1,5,14,2,1,23
12862,2007,1,1,5,13,2,1,21
12863,2007,1,1,5,34,2,1,10
12864,2007,1,1,5,15,2,1,34
12865,2007,1,1,5,19,2,1,37
12866,2007,1,1,5,21,2,1,38
12867,2007,1,1,5,81,2,1,0
12868,2007,1,1,5,32,2,1,0
12869,2007,1,1,5,174,2,1,0
12870,2007,1,1,5,181,2,1,0
12871,2007,1,1,5,91,2,1,0
12872,2007,1,1,5,152,2,1,0
12873,2007,1,1,5,31,2,1,21
12874,2007,1,1,5,29,2,1,15
12875,2007,1,1,5,27,2,1,13
12876,2007,1,1,5,32,2,1,37
12877,2007,1,1,5,28,2,1,21
12878,2007,1,1,5,92,2,1,31
12879,2007,1,1,5,33,2,1,1
12880,2007,1,1,5,35,2,1,21
12881,2007,1,1,5,41,2,1,26
12882,2007,1,1,5,38,2,1,19
12883,2007,1,1,5,256,2,1,0
12884,2007,1,1,5,292,2,1,0
12885,2007,1,1,5,25,2,1,0
12886,2007,1,1,5,171,2,1,0
12887,2007,1,1,5,129,2,1,0
12888,2007,1,1,5,81,2,1,0
12889,2007,1,1,6,50,2,1,19
12890,2007,1,1,6,51,2,1,0
12891,2007,1,1,6,246,2,1,0
12892,2007,1,1,6,53,2,1,0
12893,2007,1,1,6,57,2,1,1
12894,2007,1,1,6,58,2,1,2
12895,2007,1,1,6,59,2,1,0
12896,2007,1,1,6,60,2,1,1
12897,2007,1,1,6,89,2,1,0
12898,2007,1,1,6,248,2,1,20
12899,2007,1,1,6,61,2,1,1
12900,2007,1,1,6,62,2,1,13
12901,2007,1,1,6,294,2,1,0
12902,2007,1,1,6,295,2,1,0
12903,2007,1,1,6,65,2,1,3
12904,2007,1,1,6,66,2,1,2
12905,2007,1,1,6,67,2,1,1
12906,2007,1,1,6,296,2,1,0
12907,2007,1,1,6,297,2,1,0
12908,2007,1,1,6,74,2,1,16
12909,2007,1,1,5,1,2,2,68
12910,2007,1,1,5,6,2,2,73
12911,2007,1,1,5,88,2,2,17
12912,2007,1,1,5,14,2,2,22
12913,2007,1,1,5,13,2,2,19
12914,2007,1,1,5,34,2,2,33
12915,2007,1,1,5,15,2,2,9
12916,2007,1,1,5,19,2,2,9
12917,2007,1,1,5,21,2,2,7
12918,2007,1,1,5,81,2,2,0
12919,2007,1,1,5,32,2,2,0
12920,2007,1,1,5,174,2,2,0
12921,2007,1,1,5,181,2,2,0
12922,2007,1,1,5,91,2,2,0
12923,2007,1,1,5,152,2,2,0
12924,2007,1,1,5,31,2,2,16
12925,2007,1,1,5,29,2,2,24
12926,2007,1,1,5,27,2,2,28
12927,2007,1,1,5,32,2,2,9
12928,2007,1,1,5,28,2,2,24
12929,2007,1,1,5,92,2,2,14
12930,2007,1,1,5,33,2,2,43
12931,2007,1,1,5,35,2,2,21
12932,2007,1,1,5,41,2,2,19
12933,2007,1,1,5,38,2,2,13
12934,2007,1,1,5,256,2,2,0
12935,2007,1,1,5,292,2,2,0
12936,2007,1,1,5,25,2,2,0
12937,2007,1,1,5,171,2,2,0
12938,2007,1,1,5,129,2,2,0
12939,2007,1,1,5,81,2,2,0
12940,2007,1,1,6,50,2,2,17
12941,2007,1,1,6,51,2,2,0
12942,2007,1,1,6,246,2,2,0
12943,2007,1,1,6,53,2,2,0
12944,2007,1,1,6,57,2,2,0
12945,2007,1,1,6,58,2,2,0
12946,2007,1,1,6,59,2,2,1
12947,2007,1,1,6,60,2,2,1
12948,2007,1,1,6,89,2,2,0
12949,2007,1,1,6,248,2,2,13
12950,2007,1,1,6,61,2,2,2
12951,2007,1,1,6,62,2,2,9
12952,2007,1,1,6,294,2,2,0
12953,2007,1,1,6,295,2,2,0
12954,2007,1,1,6,65,2,2,7
12955,2007,1,1,6,66,2,2,6
12956,2007,1,1,6,67,2,2,4
12957,2007,1,1,6,296,2,2,0
12958,2007,1,1,6,297,2,2,0
12959,2007,1,1,6,74,2,2,17
12960,2007,1,2,5,1,2,1,45
12961,2007,1,2,5,6,2,1,34
12962,2007,1,2,5,88,2,1,22
12963,2007,1,2,5,14,2,1,0
12964,2007,1,2,5,13,2,1,21
12965,2007,1,2,5,34,2,1,13
12966,2007,1,2,5,15,2,1,37
12967,2007,1,2,5,19,2,1,36
12968,2007,1,2,5,21,2,1,37
12969,2007,1,2,5,81,2,1,0
12970,2007,1,2,5,32,2,1,0
12971,2007,1,2,5,174,2,1,0
12972,2007,1,2,5,181,2,1,0
12973,2007,1,2,5,91,2,1,0
12974,2007,1,2,5,152,2,1,0
12975,2007,1,2,5,31,2,1,0
12976,2007,1,2,5,29,2,1,16
12977,2007,1,2,5,27,2,1,21
12978,2007,1,2,5,32,2,1,67
12979,2007,1,2,5,28,2,1,12
12980,2007,1,2,5,92,2,1,27
12981,2007,1,2,5,33,2,1,0
12982,2007,1,2,5,35,2,1,0
12983,2007,1,2,5,41,2,1,18
12984,2007,1,2,5,38,2,1,23
12985,2007,1,2,5,256,2,1,0
12986,2007,1,2,5,292,2,1,0
12987,2007,1,2,5,25,2,1,0
12988,2007,1,2,5,171,2,1,0
12989,2007,1,2,5,129,2,1,0
12990,2007,1,2,5,81,2,1,0
12991,2007,1,2,6,50,2,1,0
12992,2007,1,2,6,51,2,1,20
12993,2007,1,2,6,246,2,1,0
12994,2007,1,2,6,53,2,1,5
12995,2007,1,2,6,57,2,1,1
12996,2007,1,2,6,58,2,1,0
12997,2007,1,2,6,59,2,1,2
12998,2007,1,2,6,60,2,1,1
12999,2007,1,2,6,89,2,1,3
13000,2007,1,2,6,248,2,1,0
13001,2007,1,2,6,61,2,1,1
13002,2007,1,2,6,62,2,1,12
13003,2007,1,2,6,294,2,1,0
13004,2007,1,2,6,295,2,1,0
