pmor_codigo,pmor_municipio,pmor_anio,pmor_tipoConsulta,pmor_tipo_causa,pmor_edad,pmor_atenciones,pmor_porcentaje
913,,2009,3,35,51,64,
914,,2009,3,38,51,0,
915,,2009,3,64,51,42,
916,,2009,3,103,52,61,
917,,2009,3,104,52,52,
918,,2009,3,7,52,57,
919,,2009,3,9,52,6,
920,,2009,3,12,52,161,
921,,2009,3,13,52,94,
922,,2009,3,15,52,40,
923,,2009,3,20,52,505,
924,,2009,3,44,52,22,
925,,2009,3,24,52,0,
926,,2009,3,26,52,48,
927,,2009,3,31,52,120,
928,,2009,3,35,52,224,
929,,2009,3,38,52,2,
930,,2009,3,64,52,67,
931,,2009,3,103,53,93,
932,,2009,3,104,53,37,
933,,2009,3,7,53,240,
934,,2009,3,9,53,156,
935,,2009,3,12,53,313,
936,,2009,3,13,53,337,
937,,2009,3,15,53,126,
938,,2009,3,20,53,472,
939,,2009,3,44,53,198,
940,,2009,3,24,53,27,
941,,2009,3,26,53,246,
942,,2009,3,31,53,130,
943,,2009,3,35,53,774,
944,,2009,3,38,53,307,
945,,2009,3,64,53,86,
946,,2009,3,103,54,34,
947,,2009,3,104,54,19,
948,,2009,3,7,54,77,
949,,2009,3,9,54,38,
950,,2009,3,12,54,97,
951,,2009,3,13,54,86,
952,,2009,3,15,54,31,
953,,2009,3,20,54,91,
954,,2009,3,44,54,60,
955,,2009,3,24,54,90,
956,,2009,3,26,54,67,
957,,2009,3,31,54,37,
958,,2009,3,35,54,194,
959,,2009,3,38,54,0,
960,,2009,3,64,54,20,
961,,2009,3,103,47,37,
962,,2009,3,104,47,22,
963,,2009,3,7,47,37,
964,,2009,3,9,47,6,
965,,2009,3,12,47,131,
966,,2009,3,13,47,76,
967,,2009,3,15,47,16,
968,,2009,3,20,47,111,
969,,2009,3,44,47,61,
970,,2009,3,24,47,157,
971,,2009,3,26,47,105,
972,,2009,3,31,47,48,
973,,2009,3,35,47,181,
974,,2009,3,38,47,0,
975,,2009,3,64,47,27,
976,,2008,1,105,,9152,
977,,2008,1,24,,7741,
978,,2008,1,20,,4436,
979,,2008,1,26,,4039,
980,,2008,1,5,,3807,
981,,2008,1,36,,3722,
982,,2008,1,40,,3437,
983,,2008,1,12,,3434,
984,,2008,1,35,,2619,
985,,2008,1,44,,2551,
986,,2008,1,7,,2405,
987,,2008,1,43,,2285,
988,,2008,1,106,,2251,
989,,2008,1,29,,1969,
990,,2008,1,107,,1694,
991,,2008,2,3,,236,
992,,2008,2,108,,476,
993,,2008,2,12,,341,
994,,2008,2,13,,268,
995,,2008,2,18,,276,
996,,2008,2,105,,"1,35",
997,,2008,2,20,,537,
998,,2008,2,24,,223,
999,,2008,2,26,,442,
1000,,2008,2,33,,254,
1001,,2008,2,35,,442,
1002,,2008,2,37,,479,
1003,,2008,2,38,,652,
1004,,2008,2,41,,220,
1005,,2008,2,64,,560,
1006,,2008,3,103,,48,
1007,,2008,3,48,,65,
1008,,2008,3,12,,260,
1009,,2008,3,13,,153,
1010,,2008,3,109,,61,
1011,,2008,3,110,,49,
1012,,2008,3,111,,40,
1013,,2008,3,20,,274,
1014,,2008,3,44,,56,
1015,,2008,3,24,,87,
1016,,2008,3,26,,149,
1017,,2008,3,31,,48,
1018,,2008,3,35,,217,
1019,,2008,3,64,,113,
1020,,2008,3,112,,52,
1021,,2003,1,5,50,805,
1022,,2003,1,113,50,865,
1023,,2003,1,7,50,811,
1024,,2003,1,114,50,3891,
1025,,2003,1,12,50,2527,
1026,,2003,1,105,50,1683,
1027,,2003,1,20,50,1016,
1028,,2003,1,24,50,3771,
1029,,2003,1,26,50,1586,
1030,,2003,1,29,50,1285,
1031,,2003,1,115,50,25147,
1032,,2003,1,36,50,2254,
1033,,2003,1,116,50,1434,
1034,,2003,1,117,50,65214,
1035,,2003,1,40,50,"3,05",
1036,,2003,1,118,50,978,
1037,,2003,1,5,51,676,
1038,,2003,1,113,51,894,
1039,,2003,1,7,51,577,
1040,,2003,1,114,51,"9,67",
1041,,2003,1,12,51,9098,
1042,,2003,1,105,51,1669,
1043,,2003,1,20,51,3136,
1044,,2003,1,24,51,126,
1045,,2003,1,26,51,1095,
1046,,2003,1,29,51,48,
1047,,2003,1,115,51,2363,
1048,,2003,1,36,51,6416,
1049,,2003,1,116,51,7662,
1050,,2003,1,117,51,79123,
1051,,2003,1,40,51,7151,
1052,,2003,1,118,51,13,
1053,,2003,1,5,52,2658,
1054,,2003,1,113,52,3888,
1055,,2003,1,7,52,1582,
1056,,2003,1,114,52,9659,
1057,,2003,1,12,52,5854,
1058,,2003,1,105,52,2734,
1059,,2003,1,20,52,3041,
1060,,2003,1,24,52,118,
1061,,2003,1,26,52,"1,55",
1062,,2003,1,29,52,237,
1063,,2003,1,115,52,3143,
1064,,2003,1,36,52,11361,
1065,,2003,1,116,52,13128,
1066,,2003,1,117,52,116004,
1067,,2003,1,40,52,6361,
1068,,2003,1,118,52,63,
1069,,2003,1,5,53,4837,
1070,,2003,1,113,53,5337,
1071,,2003,1,7,53,"5,26",
1072,,2003,1,114,53,1178,
1073,,2003,1,12,53,4134,
1074,,2003,1,105,53,5476,
1075,,2003,1,20,53,2204,
1076,,2003,1,24,53,2455,
1077,,2003,1,26,53,"8,39",
1078,,2003,1,29,53,4218,
1079,,2003,1,115,53,8629,
1080,,2003,1,36,53,6147,
1081,,2003,1,116,53,"29,89",
1082,,2003,1,117,53,239113,
1083,,2003,1,40,53,4537,
1084,,2003,1,118,53,8466,
1085,,2003,1,5,54,481,
1086,,2003,1,113,54,430,
1087,,2003,1,7,54,1217,
1088,,2003,1,114,54,35,
1089,,2003,1,12,54,984,
1090,,2003,1,105,54,1298,
1091,,2003,1,20,54,444,
1092,,2003,1,24,54,6611,
1093,,2003,1,26,54,"2,02",
1094,,2003,1,29,54,2033,
1095,,2003,1,115,54,2004,
1096,,2003,1,36,54,"1,27",
1097,,2003,1,116,54,"2,27",
1098,,2003,1,117,54,62399,
1099,,2003,1,40,54,1083,
1100,,2003,1,118,54,38,
1101,,2003,1,5,47,183,
1102,,2003,1,113,47,171,
1103,,2003,1,7,47,907,
1104,,2003,1,114,47,25,
1105,,2003,1,12,47,1286,
1106,,2003,1,105,47,1175,
1107,,2003,1,20,47,522,
1108,,2003,1,24,47,"14,02",
1109,,2003,1,26,47,2064,
1110,,2003,1,29,47,1639,
1111,,2003,1,115,47,1825,
1112,,2003,1,36,47,1083,
1113,,2003,1,116,47,2381,
1114,,2003,1,117,47,"69,05",
1115,,2003,1,40,47,1214,
1116,,2003,1,118,47,6,
1117,,2003,1,5,28,983,
1118,,2003,1,113,28,175,
1119,,2003,1,7,28,508,
1120,,2003,1,114,28,"2,82",
1121,,2003,1,12,28,899,
1122,,2003,1,105,28,323,
1123,,2003,1,20,28,1625,
1124,,2003,1,24,28,3297,
1125,,2003,1,26,28,2041,
1126,,2003,1,29,28,877,
1127,,2003,1,115,28,1378,
1128,,2003,1,36,28,2531,
1129,,2003,1,116,28,1797,
1130,,2003,1,117,28,61319,
1131,,2003,1,40,28,"1,19",
1132,,2003,1,118,28,892,
1133,,2003,3,103,50,17,
1134,,2003,3,7,50,3,
1135,,2003,3,119,50,2,
1136,,2003,3,12,50,72,
1137,,2003,3,13,50,40,
1138,,2003,3,20,50,5,
1139,,2003,3,19,50,8,
1140,,2003,3,44,50,7,
1141,,2003,3,24,50,8,
1142,,2003,3,26,50,5,
1143,,2003,3,35,50,2,
1144,,2003,3,46,50,,
1145,,2003,3,46,50,,
1146,,2003,3,117,50,516,
1147,,2003,3,120,50,25,
1148,,2003,3,121,50,,
1149,,2003,3,103,51,54,
1150,,2003,3,7,51,29,
1151,,2003,3,119,51,90,
1152,,2003,3,12,51,236,
1153,,2003,3,13,51,32,
1154,,2003,3,20,51,75,
1155,,2003,3,19,51,14,
1156,,2003,3,44,51,1,
1157,,2003,3,24,51,29,
1158,,2003,3,26,51,28,
1159,,2003,3,35,51,9,
1160,,2003,3,46,51,,
1161,,2003,3,46,51,,
1162,,2003,3,117,51,1656,
1163,,2003,3,120,51,1,
1164,,2003,3,121,51,,
1165,,2003,3,103,52,41,
1166,,2003,3,7,52,20,
1167,,2003,3,119,52,41,
1168,,2003,3,12,52,136,
1169,,2003,3,13,52,111,
1170,,2003,3,20,52,50,
1171,,2003,3,19,52,36,
1172,,2003,3,44,52,7,
1173,,2003,3,24,52,38,
1174,,2003,3,26,52,21,
1175,,2003,3,35,52,40,
1176,,2003,3,46,52,,
1177,,2003,3,46,52,,
1178,,2003,3,117,52,2388,
1179,,2003,3,120,52,4,
1180,,2003,3,121,52,,
1181,,2003,3,103,53,28,
1182,,2003,3,7,53,77,
1183,,2003,3,119,53,66,
1184,,2003,3,12,53,164,
1185,,2003,3,13,53,332,
1186,,2003,3,20,53,53,
1187,,2003,3,19,53,80,
1188,,2003,3,44,53,108,
1189,,2003,3,24,53,71,
1190,,2003,3,26,53,127,
1191,,2003,3,35,53,113,
1192,,2003,3,46,53,330,
1193,,2003,3,46,53,219,
1194,,2003,3,117,53,4131,
1195,,2003,3,120,53,179,
1196,,2003,3,121,53,,
1197,,2003,3,103,54,22,
1198,,2003,3,7,54,26,
1199,,2003,3,119,54,10,
1200,,2003,3,12,54,47,
1201,,2003,3,13,54,74,
1202,,2003,3,20,54,20,
1203,,2003,3,19,54,9,
1204,,2003,3,44,54,31,
1205,,2003,3,24,54,37,
1206,,2003,3,26,54,28,
1207,,2003,3,35,54,36,
1208,,2003,3,46,54,57,
1209,,2003,3,46,54,2,
1210,,2003,3,117,54,1362,
1211,,2003,3,120,54,1,
1212,,2003,3,121,54,9,
1213,,2003,3,103,47,20,
1214,,2003,3,7,47,12,
1215,,2003,3,119,47,14,
1216,,2003,3,12,47,95,
1217,,2003,3,13,47,64,
1218,,2003,3,20,47,17,
1219,,2003,3,19,47,4,
1220,,2003,3,44,47,45,
1221,,2003,3,24,47,,
1222,,2003,3,26,47,25,
1223,,2003,3,35,47,39,
1224,,2003,3,46,47,,
1225,,2003,3,46,47,1,
1226,,2003,3,117,47,1271,
1227,,2003,3,120,47,28,
1228,,2003,3,121,47,,
1229,,2003,3,103,28,212,
1230,,2003,3,7,28,21,
1231,,2003,3,119,28,4,
1232,,2003,3,12,28,45,
1233,,2003,3,13,28,39,
1234,,2003,3,20,28,276,
1235,,2003,3,19,28,30,
1236,,2003,3,44,28,32,
1237,,2003,3,24,28,,
1238,,2003,3,26,28,65,
1239,,2003,3,35,28,160,
1240,,2003,3,46,28,,
1241,,2003,3,46,28,103,
1242,,2003,3,117,28,1925,
1243,,2003,3,120,28,,
1244,,2003,3,121,28,,
1245,,2003,2,47,50,17,
1246,,2003,2,122,50,61,
1247,,2003,2,101,50,,
1248,,2003,2,12,50,9,
1249,,2003,2,123,50,27,
1250,,2003,2,26,50,120,
1251,,2003,2,32,50,6,
1252,,2003,2,115,50,,
1253,,2003,2,35,50,,
1254,,2003,2,124,50,,
1255,,2003,2,125,50,,
1256,,2003,2,126,50,,
1257,,2003,2,127,50,,
1258,,2003,2,128,50,"1,28",
1259,,2003,2,129,50,,
1260,,2003,2,117,50,,
1261,,2003,2,47,51,,
1262,,2003,2,122,51,,
1263,,2003,2,101,51,195,
1264,,2003,2,12,51,264,
1265,,2003,2,123,51,,
1266,,2003,2,26,51,54,
1267,,2003,2,32,51,107,
1268,,2003,2,115,51,22,
1269,,2003,2,35,51,7,
1270,,2003,2,124,51,,
1271,,2003,2,125,51,,
1272,,2003,2,126,51,,
1273,,2003,2,127,51,,
1274,,2003,2,128,51,,
1275,,2003,2,129,51,,
1276,,2003,2,117,51,2602,
1277,,2003,2,47,52,,
1278,,2003,2,122,52,,
1279,,2003,2,101,52,76,
1280,,2003,2,12,52,137,
1281,,2003,2,123,52,,
1282,,2003,2,26,52,48,
1283,,2003,2,32,52,52,
1284,,2003,2,115,52,28,
1285,,2003,2,35,52,38,
1286,,2003,2,124,52,,
1287,,2003,2,125,52,,
1288,,2003,2,126,52,,
1289,,2003,2,127,52,,
1290,,2003,2,128,52,,
1291,,2003,2,129,52,,
1292,,2003,2,117,52,3484,
1293,,2003,2,47,53,355,
1294,,2003,2,122,53,798,
1295,,2003,2,101,53,29,
1296,,2003,2,12,53,113,
1297,,2003,2,123,53,292,
1298,,2003,2,26,53,247,
1299,,2003,2,32,53,35,
1300,,2003,2,115,53,159,
1301,,2003,2,35,53,96,
1302,,2003,2,124,53,64,
1303,,2003,2,125,53,688,
1304,,2003,2,126,53,494,
1305,,2003,2,127,53,528,
1306,,2003,2,128,53,2575,
1307,,2003,2,129,53,848,
1308,,2003,2,117,53,7248,
1309,,2003,2,47,54,1,
1310,,2003,2,122,54,4,
1311,,2003,2,101,54,10,
1312,,2003,2,12,54,50,
1313,,2003,2,123,54,1,
1314,,2003,2,26,54,40,
1315,,2003,2,32,54,21,
1316,,2003,2,115,54,22,
1317,,2003,2,35,54,48,
1318,,2003,2,124,54,303,
1319,,2003,2,125,54,3,
1320,,2003,2,126,54,5,
1321,,2003,2,127,54,1,
1322,,2003,2,128,54,12,
1323,,2003,2,129,54,2,
1324,,2003,2,117,54,2176,
1325,,2003,2,47,47,12,
1326,,2003,2,122,47,2,
1327,,2003,2,101,47,37,
1328,,2003,2,12,47,85,
1329,,2003,2,123,47,67,
1330,,2003,2,26,47,79,
1331,,2003,2,32,47,67,
1332,,2003,2,115,47,32,
1333,,2003,2,35,47,42,
1334,,2003,2,124,47,,
1335,,2003,2,125,47,2,
1336,,2003,2,126,47,3,
1337,,2003,2,127,47,,
1338,,2003,2,128,47,1,
1339,,2003,2,129,47,4,
1340,,2003,2,117,47,2657,
1341,,2003,2,47,28,,
1342,,2003,2,122,28,,
1343,,2003,2,101,28,49,
1344,,2003,2,12,28,42,
1345,,2003,2,123,28,,
1346,,2003,2,26,28,35,
1347,,2003,2,32,28,65,
1348,,2003,2,115,28,3,
1349,,2003,2,35,28,102,
1350,,2003,2,124,28,,
1351,,2003,2,125,28,,
1352,,2003,2,126,28,,
1353,,2003,2,127,28,,
1354,,2003,2,128,28,34,
1355,,2003,2,129,28,80,
1356,,2003,2,117,28,2572,
1357,,2002,1,2,50,97,
1358,,2002,1,5,50,6,
1359,,2002,1,130,50,662,
1360,,2002,1,131,50,13,
1361,,2002,1,132,50,17,
1362,,2002,1,133,50,14,
1363,,2002,1,134,50,311,
1364,,2002,1,26,50,90,
1365,,2002,1,136,50,144,
1366,,2002,1,137,50,690,
1367,,2002,1,138,50,7,
1368,,2002,1,36,50,194,
1369,,2002,1,117,50,6527,
1370,,2002,1,40,50,960,
1371,,2002,1,139,50,307,
1372,,2002,1,140,50,9,
1373,,2002,1,2,51,"2,68",
1374,,2002,1,5,51,955,
1375,,2002,1,130,51,6104,
1376,,2002,1,131,51,78,
1377,,2002,1,132,51,108,
1378,,2002,1,133,51,61,
1379,,2002,1,134,51,4517,
1380,,2002,1,26,51,1234,
1381,,2002,1,136,51,2288,
1382,,2002,1,137,51,8318,
